Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,level,cell_type,comparison,gene_set_library
prerank,Selenoamino Acid Metabolism R-HSA-2408522,0.6439461901142196,2.471802512165294,0.001,0.001,0.001,69/107,18.71%,RPL38;RPS21;RPL23;SARS1;AHCY;RPL5;RPS28;RPL35A;RPLP1;RPS12;RPL36;RPS4X;RPLP2;RPS27A;RPS14;RPL27;RPS8;RSL24D1;TXNRD1;RPSA;RPL34;RPL6;SEPHS2;RPL14;RPL10A;RPS15;RPL36AL;RPL37;RPS16;RPL8;RPS24;RPS2;RPL3;RPL35;FAU;RPS11;RPL37A;RPL32;RPL21;RPL18A;RPL7A;RPS7;RPS20;RPS3A;RPL31;RPL22;RPS27;RPS6;RPL30;RPS5;RPS19;RPL9;RPS3;UBA52;RPL11;AIMP2;RPL28;PSTK;RPL12;RPL23A;EEFSEC;RPS13;RPL19;RPL22L1;LARS1;RPL29;RPL39L;RPL27A;AIMP1,broad,Glia,c9ALS_vs_Control,Reactome_2022
prerank,Peptide Chain Elongation R-HSA-156902,0.8674730745329762,3.4036031857675972,0.001,0.001,0.001,70/82,9.32%,RPS28;EEF2;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;EEF1A1;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Eukaryotic Translation Elongation R-HSA-156842,0.8565890598180385,3.3835849976538968,0.001,0.001,0.001,71/85,9.32%,RPS28;EEF2;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;EEF1D;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;EEF1A1;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Viral mRNA Translation R-HSA-192823,0.8515749602814254,3.375623513082327,0.001,0.001,0.001,68/85,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Eukaryotic Translation Termination R-HSA-72764,0.8483066575702639,3.3734298152619675,0.001,0.001,0.001,70/86,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;TRMT112;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;APEH;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Selenocysteine Synthesis R-HSA-2408557,0.8341556815418719,3.3252055683326556,0.001,0.001,0.001,69/86,9.57%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11;SEPHS2,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.834278158044266,3.321904206136635,0.001,0.001,0.001,68/88,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.8264632634823468,3.3109894838794665,0.001,0.001,0.001,71/94,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;EIF3G;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;EIF1AX;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;EIF3K;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.7973106236450949,3.233826146977696,0.001,0.001,0.001,72/103,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;EIF3G;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;EIF1AX;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;EIF4A2;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;EIF3K;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.7797768849036382,3.226629222763649,0.001,0.001,0.001,74/104,11.00%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;SSR4;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;RPL14;RPS9;RPL6;RPN1;RPL11;SEC11C;SEC61B;SPCS2;SRP14,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.79475646178851,3.220436184780653,0.001,0.001,0.001,72/104,9.32%,RPS28;RPL36;RPS21;RPL8;RPS19;RPLP2;RPL35;EIF3G;RPS11;RPL28;RPL18A;RPL9;RPS3;RPS16;RPL7;RPL32;RPS5;RPL12;RPS20;RPS4X;RPSA;RPL3;RPL23;RPL34;RPL38;RPS15;RPL13A;RPLP1;RPL29;RPL39;RPL19;UBA52;RPS24;RPL18;RPL27A;EIF1AX;RPL27;RPL37;RPS14;RPS15A;RPL4;RPL23A;RPS29;RPL21;FAU;RPL36AL;RPLP0;RPL7A;RPS23;RPS3A;RPS6;RPL31;RPL10A;RPL35A;EIF4A2;RPL15;RPS12;RPS27A;RPL30;RPS2;RPS27;RPL39L;RSL24D1;RPS7;RPS8;RPL41;RPS13;EIF3K;RPL14;RPS9;RPL6;RPL11,broad,Glia,c9ALS_vs_sALS,Reactome_2022
prerank,Pyroptosis R-HSA-5620971,-0.6914638970166718,-2.0997064993839434,0.001,0.001,0.011,15/26,14.79%,CASP1;IL1B;IL1A;CASP4;CASP5;BAK1;HMGB1;GSDMD;BAX;CHMP2A;GZMB;TP63;TP53;CHMP6;IL18,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,-0.5122702921658139,-2.113304591184237,0.001,0.001,0.009,61/104,27.42%,RPLP0;RPL4;RPS25;RPL7;RPS19;RPL28;RPL39;RPL8;RPS15A;RPL13A;RPS28;RPS11;RPL35;RPN1;SEC61A1;RPL29;RPL18;RPL41;RPL9;RPL3L;RPL12;RPL19;RPL18A;RPL36;RPS3;RPS20;RPS5;SSR2;RPS16;UBA52;RPL15;RPN2;RPLP2;RPL27A;RPS15;RPL32;RPS23;RPSA;RPL3;SEC61B;RPL26L1;RPL23A;SSR4;RPS24;RPS27;RPS9;FAU;RPL7A;TRAM1;RPS21;RPL27;SRP14;RPLP1;RPL21;RPS13;RPL39L;RPL34;RPS3A;RPS2;RPS29;SPCS2,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Attenuation Phase R-HSA-3371568,-0.6966393371269568,-2.1324785030985036,0.001,0.001,0.007,16/25,15.99%,SERPINH1;FKBP4;MRPL18;DNAJB1;HSPH1;HSPA1A;PTGES3;HSPA1L;UBB;HSP90AA1;DNAJB6;HSP90AB1;HSF1;DEDD2;HSPA8;HSPA2,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,-0.5279119137222742,-2.146453449415658,0.001,0.001,0.004,57/94,26.67%,RPLP0;EIF3G;RPL4;RPS25;RPL7;RPS19;EIF1AX;RPL28;RPL39;RPL8;EIF3M;RPS15A;RPL13A;RPS28;RPS11;RPL35;RPL29;RPL18;RPL41;RPL9;RPL3L;RPL12;RPL19;RPL18A;RPL36;RPS3;RPS20;RPS5;RPS16;UBA52;RPL15;EIF3E;RPLP2;RPL27A;RPS15;RPL32;RPS23;RPSA;RPL3;RPL26L1;EIF3I;RPL23A;RPS24;RPS27;RPS9;EIF3H;FAU;RPL7A;RPS21;RPL27;RPLP1;RPL21;RPS13;RPL39L;RPL34;RPS3A;RPS2,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,TNFs Bind Their Physiological Receptors R-HSA-5669034,-0.6808741953945314,-2.148075985886704,0.001,0.001,0.004,17/27,16.78%,TNFRSF1A;TNFSF14;TNFRSF11B;TNFRSF8;EDARADD;TNFSF13B;TNFSF8;TNFSF15;TNFRSF14;TNFRSF4;TNFSF11;LTA;TNFRSF1B;TNFRSF25;TNFRSF13B;TNFRSF18;TNFRSF9,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,-0.534155605570519,-2.148089705951341,0.001,0.001,0.004,55/93,26.67%,RPLP0;CEBPB;ATF4;RPL4;RPS25;RPL7;TRIB3;RPS19;RPL28;RPL39;RPL8;RPS15A;RPL13A;RPS28;RPS11;RPL35;RPL29;RPL18;RPL41;RPL9;RPL3L;RPL12;RPL19;RPL18A;RPL36;RPS3;RPS20;RPS5;RPS16;UBA52;RPL15;RPLP2;RPL27A;RPS15;RPL32;RPS23;RPSA;RPL3;RPL26L1;RPL23A;RPS24;IMPACT;RPS27;RPS9;FAU;RPL7A;RPS21;RPL27;RPLP1;RPL21;RPS13;RPL39L;RPL34;RPS3A;RPS2,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,G-protein Beta:Gamma Signaling R-HSA-397795,-0.6777688303772511,-2.151230624024132,0.001,0.001,0.004,20/31,13.61%,GNB2;PLCB3;PLCB2;AKT1;PKN1;GNB3;BTK;PIK3CG;GNGT1;PIK3R5;ARHGEF6;RHOA;PIK3R6;GNB4;GNG12;GNG8;PLCB1;GNG2;GNGT2;GNG4,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Toll-like Receptor Cascades R-HSA-168898,-0.499321583439608,-2.153847646807117,0.001,0.001,0.004,63/154,14.68%,IRF7;MYD88;UNC93B1;AGER;CNPY3;MAPK3;TICAM1;ITGB2;CD180;LRRC14;IKBKG;MAPK11;MAPK7;HMGB1;TLR7;NFKB2;SOCS1;TAB2;DUSP6;SIGIRR;TIFA;GSDMD;DUSP7;TLR8;IRAK1;BTK;HSP90B1;IKBKE;IRAK3;S100A1;ITGAM;UBB;S100A9;PLCG2;MAP3K1;NKIRAS2;USP18;TLR5;MEF2C;LY96;CTSS;CTSB;LY86;LBP;TLR2;JUN;UBC;TLR10;TP53;TLR1;CTSK;UBA52;RIPK2;TIRAP;TAB3;NOD1;MAPKAPK3;RPS6KA3;SARM1;MAPK10;S100A8;PPP2R1A;TLR3,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,-0.530518802121608,-2.157656244317338,0.001,0.001,0.004,41/102,14.79%,HMOX1;IL1B;IL1A;ITGB2;ICAM1;AKT1;JAK3;LAMA5;MYC;IL13RA1;BATF;SOCS1;CCND1;ALOX5;TIMP1;CDKN1A;MCL1;HSP90B1;ZEB1;OPRD1;ITGAM;CEBPD;VIM;HSP90AA1;IL23R;MMP2;RORA;TYK2;LBP;ITGAX;S1PR1;ALOX15;MMP3;TP53;SOS1;IL17F;TNFRSF1B;NANOS2;MMP9;IL4R;IL18,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Regulated Necrosis R-HSA-5218859,-0.5963469970418104,-2.1646652658748327,0.001,0.001,0.003,28/57,14.79%,CASP1;IL1B;IL1A;TNFRSF10B;CASP4;CASP5;BAK1;HMGB1;FLOT2;GSDMD;SDCBP;TNFRSF10A;BAX;MLKL;UBB;HSP90AA1;STUB1;FASN;CHMP2A;UBC;GZMB;TP63;TP53;UBA52;FLOT1;TNFSF10;CHMP6;IL18,broad,Glia,sALS_vs_Control,Reactome_2022
prerank,Resolution Of D-Loop Structures R-HSA-5693537,0.8025628367683871,2.505358750067208,0.001,0.001,0.001,21/32,6.91%,XRCC3;XRCC2;EME1;RAD51B;BRCA2;BRCA1;DNA2;EXO1;GEN1;PALB2;BRIP1;BLM;SLX4;WRN;RAD51;RBBP8;MRE11;RAD51AP1;BARD1;MUS81;RMI2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,0.7027834949432193,2.4929175342419243,0.001,0.001,0.001,35/63,12.37%,RPA3;RFC3;XRCC3;XRCC2;EME1;RAD51B;BRCA2;BRCA1;DNA2;EXO1;GEN1;PALB2;CHEK1;BRIP1;BLM;SLX4;WRN;RAD51;PCNA;RBBP8;RFC4;MRE11;POLE2;RAD51AP1;BARD1;POLE;MUS81;RMI2;TOPBP1;POLE4;RFC5;POLD2;RRAD;POLE3;POLH,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,0.8034486605860742,2.485989617654393,0.001,0.001,0.001,21/31,6.91%,XRCC3;XRCC2;EME1;RAD51B;BRCA2;BRCA1;DNA2;EXO1;GEN1;PALB2;BRIP1;BLM;SLX4;WRN;RAD51;RBBP8;MRE11;RAD51AP1;BARD1;MUS81;RMI2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Homologous DNA Pairing And Strand Exchange R-HSA-5693579,0.7525775809469619,2.462635528393925,0.001,0.001,0.001,24/40,10.38%,RPA3;RFC3;XRCC3;XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;PALB2;CHEK1;BRIP1;BLM;WRN;RAD51;RBBP8;RFC4;MRE11;RAD51AP1;BARD1;RMI2;TOPBP1;RFC5;RRAD,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,0.8419085927237313,2.455673204012798,0.001,0.001,0.001,16/23,6.91%,XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;PALB2;BRIP1;BLM;WRN;RAD51;RBBP8;MRE11;RAD51AP1;BARD1;RMI2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,0.7393848702214091,2.402682747455399,0.001,0.001,0.001,22/38,10.38%,RPA3;RFC3;XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;PALB2;BRIP1;BLM;WRN;RAD51;RBBP8;RFC4;MRE11;RAD51AP1;BARD1;RMI2;TOPBP1;RFC5;RRAD,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Diseases Of DNA Repair R-HSA-9675135,0.7163113036565175,2.3946553595064897,0.001,0.001,0.001,25/47,10.66%,RPA3;RFC3;XRCC2;RAD51B;NEIL3;BRCA2;BRCA1;DNA2;EXO1;MLH1;PALB2;BRIP1;BLM;WRN;RAD51;RBBP8;RFC4;MRE11;RAD51AP1;BARD1;RMI2;TOPBP1;RFC5;RRAD;MSH3,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,0.8059637449773802,2.385559693026089,0.001,0.001,0.001,17/26,6.91%,XRCC3;XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;PALB2;BRIP1;BLM;WRN;RAD51;RBBP8;MRE11;RAD51AP1;BARD1;RMI2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,0.7343601816168037,2.349987632273604,0.001,0.001,0.001,21/37,10.38%,RPA3;RFC3;XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;CHEK1;BRIP1;BLM;WRN;RAD51;RBBP8;RFC4;MRE11;BARD1;RMI2;TOPBP1;RFC5;RRAD,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,0.7972265939634839,2.340868974611783,0.001,0.001,0.001,16/24,6.91%,XRCC2;RAD51B;BRCA2;BRCA1;DNA2;EXO1;PALB2;BRIP1;BLM;WRN;RAD51;RBBP8;MRE11;RAD51AP1;BARD1;RMI2,glia_subtypes,Glia_Micro,c9ALS_vs_Control,Reactome_2022
prerank,HDR Thru Homologous Recombination (HRR) R-HSA-5685942,0.7414734734951831,2.595580920070093,0.001,0.001,0.001,41/61,16.65%,DNA2;RFC4;POLE4;RFC2;EME1;RMI2;PCNA;CHEK1;RFC3;SLX4;BRIP1;EXO1;XRCC2;PALB2;EME2;RAD51;MUS81;XRCC3;BLM;UBB;BRCA1;POLE2;UBA52;POLE;RBBP8;RPA3;RAD51AP1;POLD2;POLD3;BRCA2;UBC;RAD51B;POLH;RMI1;POLR1B;RFC5;GEN1;RAD9A;RAD51C;RRAD;POLD1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,G2/M Checkpoints R-HSA-69481,0.6560311333835637,2.588007057553358,0.001,0.001,0.001,73/132,17.21%,PSMB5;DNA2;CLSPN;PSMC5;PSMB6;RFC4;ORC6;CHEK2;RFC2;MCM10;PSMB4;PSMD14;RMI2;PSMD2;PSMD4;CHEK1;RFC3;BRIP1;EXO1;MCM3;NSD2;PSMB8;RNF8;PKMYT1;CDC45;PSMC4;PSMA7;PSMC3;CDC7;ORC4;PSMB2;BLM;UBB;PSMA4;PSMB3;PSMD8;BRCA1;PSMD7;UBA52;PSME1;RBBP8;PSMC1;MCM4;CDC25C;YWHAH;RPA3;PSMA5;GTSE1;CDC6;UBE2N;UBE2V2;PSMB1;MCM6;MCM7;YWHAZ;ABRAXAS1;PSMD3;UBC;WEE1;YWHAB;RMI1;POLR1B;ORC5;MCM5;PSMD12;RFC5;RAD9A;PSMD13;CDC25A;RRAD;PSME2;CCNB1;YWHAE,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.6734862044123426,2.57647824720843,0.001,0.001,0.001,53/102,14.19%,RPS28;RPS19;RPS15A;RPL21;RPLP0;RPL39;RPS3A;SRP14;RPL9;RPL15;RPL29;RPS21;RPS13;RPL39L;SRP19;RPL34;RPN2;RPS23;RPSA;SEC11A;RPS12;RPL35A;RPL30;RPL18;RPL7A;RPS9;RPL6;SEC61G;UBA52;RSL24D1;SEC61B;RPL36;RPL10A;RPL27A;RPLP2;RPL8;RPS7;SEC11C;RPL41;RPS16;RPL7;RPL5;RPN1;RPS5;RPL27;RPL18A;FAU;RPL31;SSR2;SPCS1;RPLP1;SSR4;RPL23,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Synthesis Of DNA R-HSA-69239,0.6582965925168814,2.5631770669265697,0.001,0.001,0.001,67/110,17.61%,PSMB5;DNA2;PSMC5;PSMB6;RFC4;ORC6;POLE4;RFC2;PSMB4;PSMD14;PSMD2;PSMD4;PCNA;GMNN;GINS4;RFC3;MCM3;PSMB8;CDC45;ANAPC1;GINS3;GINS1;PSMC4;POLA1;PSMA7;PSMC3;ORC4;PSMB2;UBB;PSMA4;PSMB3;PSMD8;POLE2;CDC27;CCNE1;PSMD7;UBE2S;UBA52;PSME1;POLE;PSMC1;MCM4;RPA3;PSMA5;CDC6;POLD2;UBE2C;POLD3;ANAPC15;PSMB1;MCM6;MCM7;PSMD3;UBC;ANAPC11;CCNE2;POLR1B;ORC5;MCM5;PSMD12;RFC5;CDT1;PSMD13;POLD1;PSME2;GINS2;CDC26,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,G1/S Transition R-HSA-69206,0.6573644967669642,2.5619893523324095,0.001,0.001,0.001,71/120,17.03%,PSMB5;PSMC5;PSMB6;ORC6;POLE4;MCM10;PPP2R3B;PSMB4;PSMD14;PSMD2;PSMD4;PCNA;RRM2;GMNN;LIN9;LIN52;MCM3;PSMB8;DHFR;CDC45;PSMC4;POLA1;PSMA7;CDK4;PSMC3;CDC7;ORC4;PSMB2;E2F4;UBB;PSMA4;PSMB3;PSMD8;POLE2;CCNE1;PSMD7;UBA52;PSME1;POLE;PSMC1;CDK7;TK1;MCM4;RPA3;PSMA5;CDC6;RBL1;PPP2CB;PSMB1;LIN54;AKT3;MCM6;MCM7;PSMD3;UBC;CCNE2;WEE1;TYMS;RBBP4;POLR1B;CDKN1B;ORC5;MCM5;PSMD12;CDT1;PSMD13;E2F1;CDC25A;E2F6;PSME2;CCNB1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Peptide Chain Elongation R-HSA-156902,0.6806412490651572,2.5323821333958043,0.001,0.001,0.001,50/80,19.24%,RPS28;RPS19;RPS15A;RPL21;RPLP0;RPL39;RPS3A;RPL9;RPL15;RPL29;RPS21;RPS13;RPL39L;RPL34;RPS23;RPSA;RPS12;RPL35A;RPL30;RPL18;RPL7A;RPS9;RPL6;UBA52;RSL24D1;RPL36;RPL10A;RPL27A;RPLP2;RPL8;RPS7;RPL41;RPS16;RPL7;RPL5;RPS5;RPL27;RPL18A;FAU;RPL31;RPLP1;RPL23;EEF2;RPS15;RPL4;MRPL13;RPL11;RPS3;RPS2;RPL26L1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.667326863640004,2.531451027694669,0.001,0.001,0.001,52/86,19.24%,RPS28;RPS19;RPS15A;RPL21;RPLP0;RPL39;RPS3A;RPL9;RPL15;RPL29;RPS21;RPS13;RPL39L;RPL34;RPS23;RPSA;RPS12;RPL35A;RPL30;RPL18;RPL7A;RPS9;RPL6;UBA52;RSL24D1;RPL36;RPL10A;RPL27A;RPLP2;RPL8;RPS7;RPL41;UPF1;RPS16;RPL7;RPL5;RPS5;RPL27;RPL18A;FAU;RPL31;RPLP1;PABPC1;RPL23;GSPT2;RPS15;RPL4;MRPL13;RPL11;RPS3;RPS2;RPL26L1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
prerank,Eukaryotic Translation Elongation R-HSA-156842,0.6771430305865831,2.523906250169598,0.001,0.001,0.001,51/83,19.24%,RPS28;RPS19;RPS15A;RPL21;RPLP0;RPL39;RPS3A;RPL9;RPL15;RPL29;RPS21;RPS13;RPL39L;RPL34;RPS23;RPSA;RPS12;RPL35A;RPL30;RPL18;RPL7A;RPS9;RPL6;UBA52;RSL24D1;RPL36;RPL10A;RPL27A;RPLP2;RPL8;RPS7;RPL41;RPS16;RPL7;RPL5;RPS5;RPL27;RPL18A;FAU;RPL31;RPLP1;EEF1A2;RPL23;EEF2;RPS15;RPL4;MRPL13;RPL11;RPS3;RPS2;RPL26L1,glia_subtypes,Glia_Micro,c9ALS_vs_sALS,Reactome_2022
